VRN,EntryDate,EntryTime,ExitDate,ExitTime,Balance,InCarpark
WJ54AFJ,2023-11-29,21:27:14,NULL,NULL,0.8999999999999999,True
KH63JYP,2023-11-29,15:38:17,NULL,NULL,7.8,True
PE68JJG,2023-11-29,10:49:26,NULL,NULL,13.5,True
HC69WDD,2023-11-29,11:27:17,NULL,NULL,12.9,True
PW05VKC,2023-11-29,10:03:42,NULL,NULL,14.399999999999999,True
GL03WUD,2023-11-29,15:01:20,NULL,NULL,8.7,True
WW14GBE,2023-11-29,07:48:50,NULL,NULL,17.099999999999998,True
PF63LNR,2023-11-29,12:39:04,NULL,NULL,11.4,True
KK63NNM,2023-11-29,12:00:29,NULL,NULL,12.299999999999999,True
AU52UUI,2023-11-29,05:32:39,NULL,NULL,19.8,True
DX11PII,2023-11-29,06:45:10,NULL,NULL,18.599999999999998,True
LE54KID,2023-11-29,09:40:03,NULL,NULL,15.0,True
AK63KLO,2023-11-29,13:20:20,NULL,NULL,10.5,True
DX11FUU,2023-11-29,10:00:28,NULL,NULL,14.7,True
GS73MEE,2023-11-29,06:52:44,NULL,NULL,18.3,True
HH07JPS,2023-11-29,08:19:34,NULL,NULL,16.5,True
BV58DPV,2023-11-29,09:45:54,NULL,NULL,15.0,True
OK60UMI,2023-11-29,06:33:07,NULL,NULL,18.599999999999998,True
EG16VFD,2023-11-29,10:11:27,NULL,NULL,14.399999999999999,True
CN58MTX,2023-11-29,06:58:02,NULL,NULL,18.3,True
BY53SHK,2023-11-29,10:55:05,NULL,NULL,13.5,True
HP62JJV,2023-11-29,06:11:17,NULL,NULL,19.2,True
GD53SNS,2023-11-29,11:12:22,NULL,NULL,13.2,True
CG62BNO,2023-11-29,14:59:03,NULL,NULL,8.7,True
VK66LXH,2023-11-29,09:21:20,NULL,NULL,15.299999999999999,True
HY73NOH,2023-11-29,09:13:09,NULL,NULL,15.6,True
GM68HTA,2023-11-29,17:06:52,NULL,NULL,6.0,True
KB73TUE,2023-11-29,06:58:31,NULL,NULL,18.3,True
VN66ZGF,2023-11-30,12:35:26,NULL,NULL,11.4,True
OV21BUU,2023-11-30,07:56:29,NULL,NULL,17.099999999999998,True
EG16VFD,2023-11-30,07:36:58,NULL,NULL,17.4,True
EL71KZN,2023-11-30,07:49:56,NULL,NULL,17.099999999999998,True
OB15GFD,2023-11-30,06:09:08,NULL,NULL,19.2,True
CL06OAX,2023-11-30,12:08:28,NULL,NULL,12.0,True
HS67XGZ,2023-11-30,12:00:42,NULL,NULL,12.299999999999999,True
DM06CFP,2023-11-30,15:34:34,NULL,NULL,7.8,True
HH13DMG,2023-11-30,14:04:56,NULL,NULL,9.6,True
FW72RVL,2023-11-30,11:20:26,NULL,NULL,12.9,True
SD60VUB,2023-11-30,08:42:05,NULL,NULL,16.2,True
DS73XFR,2023-11-30,19:14:43,NULL,NULL,3.5999999999999996,True
OK62GGV,2023-11-30,17:02:21,NULL,NULL,6.0,True
CA04WZQ,2023-11-30,07:20:04,NULL,NULL,17.7,True
AC55BGM,2023-11-30,08:24:44,NULL,NULL,16.5,True
GR07WCR,2023-11-30,10:18:45,NULL,NULL,14.1,True
OG58SDF,2023-11-30,10:04:44,NULL,NULL,14.399999999999999,True
LY02DJH,2023-11-30,17:08:49,NULL,NULL,6.0,True
EY58TMC,2023-11-30,14:16:23,NULL,NULL,9.6,True
GG02JKJ,2023-11-30,10:52:00,NULL,NULL,13.5,True
GS03CCM,2023-11-30,06:33:21,NULL,NULL,18.599999999999998,True
ML65ZLK,2023-11-30,07:26:56,NULL,NULL,17.7,True
VH05EDT,2023-11-30,16:08:54,NULL,NULL,7.199999999999999,True
NV04DUX,2023-11-30,09:53:29,NULL,NULL,14.7,True
SK06YXI,2023-11-30,15:21:53,NULL,NULL,8.1,True
SE73IXN,2023-11-30,09:36:37,NULL,NULL,15.0,True
DV73MMG,2023-11-30,07:37:24,NULL,NULL,17.4,True
CM58VOC,2023-11-30,13:38:08,NULL,NULL,10.2,True
GR59GCP,2023-11-30,14:01:54,NULL,NULL,9.9,True
KV53YBN,2023-11-30,07:02:46,NULL,NULL,18.0,True
YC73LVH,2023-11-30,10:04:48,NULL,NULL,14.399999999999999,True
KU53DRV,2023-11-30,06:17:31,NULL,NULL,18.9,True
CM61CEA,2023-11-30,07:27:44,NULL,NULL,17.7,True
BK71ISH,2023-11-30,07:44:12,NULL,NULL,17.4,True
ST63ASC,2023-11-30,06:16:09,NULL,NULL,19.2,True
PY68BET,2023-11-30,12:59:09,NULL,NULL,11.1,True
GM67BIE,2023-11-30,11:57:00,NULL,NULL,12.299999999999999,True
GE65SPS,2023-11-30,09:20:53,NULL,NULL,15.299999999999999,True
LN14GJX,2023-11-30,17:48:45,NULL,NULL,5.1,True
PY05QNA,2023-11-30,09:04:45,NULL,NULL,15.6,True
WD52IFF,2023-11-30,07:57:08,NULL,NULL,17.099999999999998,True
PS16ETY,2023-11-30,15:44:20,NULL,NULL,7.8,True
DD56PSZ,2023-11-30,10:27:47,NULL,NULL,14.1,True
OY17DTK,2023-11-30,05:53:42,NULL,NULL,19.5,True
YU19DLG,2023-11-30,10:41:47,NULL,NULL,13.799999999999999,True
PF63LNR,2023-11-30,06:38:04,NULL,NULL,18.599999999999998,True
SM17YNX,2023-11-30,06:22:39,NULL,NULL,18.9,True
YF14FMR,2023-11-30,20:11:09,NULL,NULL,2.4,True
OT70PPZ,2023-11-30,12:34:55,NULL,NULL,11.4,True
